iter	Logloss
1514	0.1533883391
1515	0.1533738309
1516	0.1533525831
1517	0.1533355981
1518	0.1533049533
1519	0.1532794126
1520	0.1532555198
1521	0.1532242161
1522	0.1531966637
1523	0.1531807287
1524	0.1531597277
1525	0.1531303541
1526	0.1530897314
1527	0.153064849
1528	0.1530179
1529	0.1530046894
1530	0.1529708003
1531	0.1529469257
1532	0.1529198927
1533	0.1528894657
1534	0.1528483218
1535	0.1528283972
1536	0.1527734566
1537	0.1527435514
1538	0.1527189871
1539	0.1526824174
1540	0.1526587728
1541	0.1526264387
1542	0.1525961137
1543	0.1525771415
1544	0.1525642164
1545	0.1525561633
1546	0.1525327089
1547	0.1525054229
1548	0.1524861941
1549	0.1524500739
1550	0.1524201237
1551	0.1523954196
1552	0.1523716779
1553	0.1523411226
1554	0.1523099742
1555	0.1522937298
1556	0.1522769064
1557	0.1522491995
1558	0.1522422938
1559	0.1522131409
1560	0.1521854274
1561	0.152162613
1562	0.1521265929
1563	0.1521135305
1564	0.152100272
1565	0.1520783689
1566	0.1520612495
1567	0.1520301831
1568	0.1519926029
1569	0.1519714415
1570	0.1519498371
1571	0.1519217815
1572	0.1518836963
1573	0.151862868
1574	0.1518291766
1575	0.1518173612
1576	0.1517951392
1577	0.1517746779
1578	0.1517517522
1579	0.151729808
1580	0.1517083767
1581	0.1516713597
1582	0.1516439963
1583	0.1516258671
1584	0.1516041135
1585	0.1515847144
1586	0.1515488698
1587	0.1515098672
1588	0.1514798934
1589	0.1514580134
1590	0.1514434359
1591	0.1514202692
1592	0.1513989134
1593	0.1513838429
1594	0.1513455698
1595	0.1513190592
1596	0.1513082743
1597	0.1512811939
1598	0.1512667364
1599	0.1512319384
1600	0.1512067528
1601	0.1511829268
1602	0.1511700701
1603	0.1511492775
1604	0.1511193401
1605	0.1510836651
1606	0.151062711
1607	0.1510356033
1608	0.1510125895
1609	0.1509911645
1610	0.1509649439
1611	0.1509402974
1612	0.1509196763
1613	0.1508875458
1614	0.1508549961
1615	0.1508385325
1616	0.1508100409
1617	0.1507967588
1618	0.1507762744
1619	0.1507480692
1620	0.1507186959
1621	0.1506989741
1622	0.1506728768
1623	0.1506543505
1624	0.1506278984
1625	0.15059308
1626	0.1505677813
1627	0.1505399671
1628	0.1505268397
1629	0.1505050494
1630	0.150477587
1631	0.1504434085
1632	0.1504274805
1633	0.1504131647
1634	0.1503833084
1635	0.1503627138
1636	0.1503315621
1637	0.1503012157
1638	0.1502782079
1639	0.150259244
1640	0.1502394296
1641	0.1502040182
1642	0.1501844864
1643	0.1501612291
1644	0.1501292576
1645	0.1501088513
1646	0.1500793463
1647	0.1500428622
1648	0.1500101988
1649	0.1499828934
1650	0.1499620094
1651	0.1499320705
1652	0.1499036244
1653	0.1498993327
1654	0.1498815381
1655	0.1498524737
1656	0.1498314181
1657	0.149807627
1658	0.1497841487
1659	0.1497627161
1660	0.1497320363
1661	0.1497071594
1662	0.1496927122
1663	0.1496684669
1664	0.1496439608
1665	0.1496258777
1666	0.1496070471
1667	0.1495852872
1668	0.1495694225
1669	0.1495478661
1670	0.1495216431
1671	0.149471207
1672	0.1494540954
1673	0.1494223566
1674	0.1494047187
1675	0.1493815162
1676	0.1493613738
1677	0.149342911
1678	0.149327271
1679	0.1492990351
1680	0.1492782339
1681	0.1492570253
1682	0.14922592
1683	0.1492028277
1684	0.1491691288
1685	0.1491416518
1686	0.1491114413
1687	0.1490770772
1688	0.1490528308
1689	0.1490226258
1690	0.148999175
1691	0.1489717783
1692	0.1489477944
1693	0.148922835
1694	0.1488979178
1695	0.1488667945
1696	0.1488542162
1697	0.1488447476
1698	0.1488189371
1699	0.1487990965
1700	0.1487888113
1701	0.1487739687
1702	0.1487492967
1703	0.148728757
1704	0.1487009841
1705	0.1486781099
1706	0.1486601113
1707	0.1486281605
1708	0.1485955397
1709	0.1485646038
1710	0.1485436664
1711	0.1485260426
1712	0.1485107517
1713	0.1484942091
1714	0.1484669741
1715	0.1484507661
1716	0.1484230426
1717	0.148399064
1718	0.1483769001
1719	0.1483514786
1720	0.1483285857
1721	0.1483016668
1722	0.1482810779
1723	0.1482646517
1724	0.1482386056
1725	0.1482156866
1726	0.1481994204
1727	0.1481794555
1728	0.1481623205
1729	0.1481405529
1730	0.1481076768
1731	0.1480762191
1732	0.1480615411
1733	0.1480294321
1734	0.1480125054
1735	0.1479949521
1736	0.1479714688
1737	0.1479405684
1738	0.1479210818
1739	0.1479045558
1740	0.147871016
1741	0.1478403955
1742	0.1478197271
1743	0.1478073491
1744	0.1477729194
1745	0.14775582
1746	0.147742991
1747	0.1477137078
1748	0.1476860975
1749	0.1476703955
1750	0.1476521729
1751	0.147632936
1752	0.1476082948
1753	0.1475860671
1754	0.147566319
1755	0.1475407383
1756	0.147522523
1757	0.1474978722
1758	0.1474634379
1759	0.1474408716
1760	0.1474038536
1761	0.1473785693
1762	0.1473549421
1763	0.1473304839
1764	0.1473159567
1765	0.1472874036
1766	0.1472689863
1767	0.1472474551
1768	0.1472309855
1769	0.1472139232
1770	0.1471854034
1771	0.1471632792
1772	0.147133399
1773	0.1471155019
1774	0.1470872038
1775	0.1470541649
1776	0.1470411442
1777	0.147017231
1778	0.1469965122
1779	0.146968549
1780	0.1469473822
1781	0.1469190369
1782	0.1469046917
1783	0.1468818627
1784	0.1468638416
1785	0.1468353517
1786	0.146808113
1787	0.1467945253
1788	0.1467710621
1789	0.1467467208
1790	0.146711287
1791	0.1466885338
1792	0.1466692774
1793	0.1466462242
1794	0.1466113648
1795	0.1465907142
1796	0.1465787405
1797	0.1465607323
1798	0.1465386491
1799	0.1465211091
1800	0.146509772
1801	0.1464856777
1802	0.1464600836
1803	0.1464514811
1804	0.1464231336
1805	0.1464098088
1806	0.1463794051
1807	0.1463514894
1808	0.1463214994
1809	0.1462813464
1810	0.1462587097
1811	0.1462218002
1812	0.1461874426
1813	0.1461655277
1814	0.1461398841
1815	0.1461214121
1816	0.1460882506
1817	0.1460700461
1818	0.1460448378
1819	0.1460160538
1820	0.1459953384
1821	0.1459690934
1822	0.1459469071
1823	0.1459159346
1824	0.145897331
1825	0.1458658613
1826	0.1458571881
1827	0.1458291167
1828	0.1457945065
1829	0.1457448702
1830	0.1457247668
1831	0.1457070751
1832	0.145688027
1833	0.1456685879
1834	0.1456114444
1835	0.1455800224
1836	0.1455524506
1837	0.1455330921
1838	0.1455162182
1839	0.1455014328
1840	0.1454699378
1841	0.145450363
1842	0.1454280025
1843	0.1454141214
1844	0.1453935634
1845	0.1453807017
1846	0.1453640485
1847	0.1453418555
1848	0.1453191926
1849	0.1452720064
1850	0.1452364753
1851	0.1452119472
1852	0.1451893508
1853	0.1451616168
1854	0.145135883
1855	0.1450768303
1856	0.145060196
1857	0.1450301976
1858	0.1450209477
1859	0.1450095802
1860	0.1449807458
1861	0.1449564298
1862	0.1449349306
1863	0.1449039635
1864	0.1448731759
1865	0.1448529548
1866	0.1448326181
1867	0.1448048177
1868	0.1447964675
1869	0.1447868977
1870	0.144768961
1871	0.1447526417
1872	0.1447351914
1873	0.1447134952
1874	0.1446881066
1875	0.1446658709
1876	0.1446422171
1877	0.1446193713
1878	0.1446107032
1879	0.1445812088
1880	0.1445544333
1881	0.1445242125
1882	0.1444999296
1883	0.1444662001
1884	0.144449778
1885	0.1444022967
1886	0.1443806224
1887	0.1443589434
1888	0.1443363328
1889	0.1443219828
1890	0.1443052565
1891	0.1442928551
1892	0.1442722257
1893	0.1442293421
1894	0.1442159148
1895	0.1441965516
1896	0.1441673244
1897	0.1441296707
1898	0.1441017108
1899	0.1440901505
1900	0.1440811427
1901	0.1440510583
1902	0.1440378844
1903	0.1440299261
1904	0.1440001379
1905	0.143979022
1906	0.1439541975
1907	0.1439337745
1908	0.1439174885
1909	0.143898005
1910	0.1438671469
1911	0.1438452101
1912	0.1438099907
1913	0.1437739195
1914	0.1437469023
1915	0.1437206328
1916	0.1436967196
1917	0.1436763057
1918	0.1436469088
1919	0.1436278131
1920	0.1435977522
1921	0.1435839338
1922	0.1435730631
1923	0.1435507213
1924	0.1435188707
1925	0.1435062068
1926	0.1434836426
1927	0.1434704449
1928	0.1434564641
1929	0.1434351334
1930	0.1434208203
1931	0.1434107067
1932	0.1433799709
1933	0.14336545
1934	0.1433468794
1935	0.1433302003
1936	0.1433128376
1937	0.1432850211
1938	0.1432622875
1939	0.143235953
1940	0.1432145943
1941	0.1431842743
1942	0.1431658631
1943	0.1431379676
1944	0.1430714342
1945	0.143059275
1946	0.1430407343
1947	0.1430221445
1948	0.1429973072
1949	0.142978003
1950	0.1429547127
1951	0.1429457765
1952	0.1429253836
1953	0.1429047381
1954	0.1428766672
1955	0.1428631063
1956	0.1428463327
1957	0.1428258453
1958	0.1428022375
1959	0.1427890213
1960	0.1427574712
1961	0.142714702
1962	0.1426989121
1963	0.1426706898
1964	0.1426476663
1965	0.1426178255
1966	0.142603274
1967	0.1425980794
1968	0.1425841135
1969	0.1425696624
1970	0.1425516936
1971	0.1425402268
1972	0.1425119396
1973	0.1424723749
1974	0.1424627825
1975	0.1424362181
1976	0.1424239772
1977	0.142408594
1978	0.1423806305
1979	0.1423564717
1980	0.1423389565
1981	0.1423183012
1982	0.1422931368
1983	0.1422635537
1984	0.1422373872
1985	0.1422228817
1986	0.1422017427
1987	0.1421828365
1988	0.1421676388
1989	0.1421301809
1990	0.142104386
1991	0.1420861098
1992	0.1420659507
1993	0.1420431031
1994	0.1420345708
1995	0.142006243
1996	0.1419924306
1997	0.1419734939
1998	0.1419502432
1999	0.1419230831
2000	0.1418949768
2001	0.1418674099
2002	0.1418346236
2003	0.1418155018
2004	0.1417964852
2005	0.1417761497
2006	0.1417499087
2007	0.1417285687
2008	0.141704312
2009	0.1416842763
2010	0.1416708419
2011	0.1416575768
2012	0.141631443
2013	0.1416142204
2014	0.1415950676
2015	0.1415710718
2016	0.1415587989
2017	0.141539324
2018	0.1415176664
2019	0.1414928947
2020	0.1414680877
2021	0.1414465498
2022	0.1414186994
2023	0.1413908526
2024	0.1413680875
2025	0.1413519955
2026	0.1413297896
2027	0.1413166746
2028	0.141296761
2029	0.1412734784
2030	0.1412440479
2031	0.1412245501
2032	0.1412148942
2033	0.1412089532
2034	0.1411850438
2035	0.1411725468
2036	0.1411549886
2037	0.1411361103
2038	0.1411090654
2039	0.1410870739
2040	0.1410545702
2041	0.1410185186
2042	0.1410041692
2043	0.1409756146
2044	0.140946848
2045	0.1409218203
2046	0.1408978283
2047	0.140856373
2048	0.1408457705
2049	0.140828424
2050	0.1407822978
2051	0.1407609941
2052	0.1407340831
2053	0.1407255726
2054	0.140704867
2055	0.1406884203
2056	0.1406617552
2057	0.1406403928
2058	0.1406252682
2059	0.1406052055
2060	0.1405846307
2061	0.140565664
2062	0.1405575686
2063	0.1405427061
2064	0.1405169121
2065	0.1404926549
2066	0.1404627697
2067	0.1404392602
2068	0.1404162188
2069	0.1403910298
2070	0.1403676802
2071	0.1403503314
2072	0.1403327486
2073	0.1403201315
2074	0.1402976471
2075	0.1402787641
2076	0.1402523099
2077	0.140238351
2078	0.1402170914
2079	0.1401914353
2080	0.1401669209
2081	0.1401475394
2082	0.1401268593
2083	0.1401117833
2084	0.1400816426
2085	0.140063143
2086	0.1400503876
2087	0.1400251562
2088	0.1399978126
2089	0.1399841999
2090	0.1399600999
2091	0.1399332674
2092	0.1399097113
2093	0.1398875143
2094	0.1398767702
2095	0.1398586279
2096	0.1398359364
2097	0.1398118321
2098	0.1397945358
2099	0.1397764069
2100	0.1397613414
2101	0.1397316744
2102	0.1397129742
2103	0.1396911339
2104	0.1396767048
2105	0.1396470949
2106	0.1396179255
2107	0.1395949932
2108	0.1395585992
2109	0.1395295228
2110	0.1395076011
2111	0.1394866167
2112	0.1394657317
2113	0.1394511019
2114	0.1394371107
2115	0.1394092002
2116	0.1393809854
2117	0.1393520272
2118	0.1393314527
2119	0.1392994466
2120	0.1392738166
2121	0.1392597194
2122	0.1392404637
2123	0.1392186361
2124	0.1391934072
2125	0.1391745892
2126	0.1391504069
2127	0.1391191044
2128	0.1390886939
2129	0.1390664853
2130	0.1390407921
2131	0.139015156
2132	0.1390053459
2133	0.1389761736
2134	0.1389494844
2135	0.1389284736
2136	0.1388935294
2137	0.1388766482
2138	0.1388527798
2139	0.1388360194
2140	0.1388099261
2141	0.1387993472
2142	0.1387810892
2143	0.1387530234
2144	0.1387270707
2145	0.1387032914
2146	0.1386785641
2147	0.1386581552
2148	0.1386353703
2149	0.1386093719
2150	0.1385842649
2151	0.138569199
2152	0.1385634969
2153	0.1385442774
2154	0.1385286912
2155	0.1385144978
2156	0.1384850824
2157	0.138466318
2158	0.1384427085
2159	0.138424582
2160	0.1383975049
2161	0.1383737352
2162	0.1383635048
2163	0.1383434903
2164	0.1383265572
2165	0.138303077
2166	0.1382770949
2167	0.1382521447
2168	0.1382325485
2169	0.1382228997
2170	0.1382043382
2171	0.1381756818
2172	0.1381477003
2173	0.1381194569
2174	0.1380968014
2175	0.1380767288
2176	0.1380502653
2177	0.1380439764
2178	0.1380147263
2179	0.1380008252
2180	0.1379827462
2181	0.1379560402
2182	0.1379412011
2183	0.1379129637
2184	0.1378931019
2185	0.1378745456
2186	0.1378392809
2187	0.1378125723
2188	0.1377884414
2189	0.1377696544
2190	0.1377519338
2191	0.1377360156
2192	0.1377180567
2193	0.1376945453
2194	0.1376693837
2195	0.1376518924
2196	0.1376307725
2197	0.1376168269
2198	0.1375949802
2199	0.1375749643
2200	0.1375498623
2201	0.137532829
2202	0.1375172593
2203	0.1374959433
2204	0.1374743559
2205	0.1374529564
2206	0.1374308259
2207	0.137412811
2208	0.1374007427
2209	0.1373726907
2210	0.1373642662
2211	0.1373434088
2212	0.1373196018
2213	0.1373022662
2214	0.1372815735
2215	0.1372681503
2216	0.1372512244
2217	0.1372272312
2218	0.1371991918
2219	0.1371802099
2220	0.1371553324
2221	0.1371342666
2222	0.1371112482
2223	0.137095413
2224	0.137086332
2225	0.1370663346
2226	0.13705351
2227	0.1370400542
2228	0.1370205859
2229	0.1369959074
2230	0.1369694127
2231	0.1369513192
2232	0.136936116
2233	0.1369174728
2234	0.1369004827
2235	0.1368800421
2236	0.136871865
2237	0.1368555201
2238	0.1368354148
2239	0.1368165078
2240	0.1368119232
2241	0.1367849176
2242	0.1367710387
2243	0.1367498988
2244	0.1367254571
2245	0.1367103003
2246	0.1366771783
2247	0.1366561045
2248	0.1366425739
2249	0.1366267108
2250	0.1365967891
2251	0.1365704796
2252	0.1365425567
2253	0.136533487
2254	0.1365183144
2255	0.1365016604
2256	0.1364793138
2257	0.1364668361
2258	0.1364417736
2259	0.1364191974
2260	0.1363832381
2261	0.1363695852
2262	0.1363537853
2263	0.1363388771
2264	0.1363168068
2265	0.1362995841
2266	0.1362826141
2267	0.1362664012
2268	0.1362535524
2269	0.1362419136
2270	0.1362097307
2271	0.1361782951
2272	0.1361603738
2273	0.1361358165
2274	0.1361234335
2275	0.1361081543
2276	0.1360602209
2277	0.1360505847
2278	0.1360371689
2279	0.1360062868
2280	0.1359694756
2281	0.1359499764
2282	0.1359259742
2283	0.1359027346
2284	0.1358768344
2285	0.1358502344
2286	0.1358363341
2287	0.135816453
2288	0.1357929327
2289	0.1357750523
2290	0.1357558843
2291	0.1357330242
2292	0.1357242254
2293	0.135701474
2294	0.1356858098
2295	0.1356677857
2296	0.1356584861
2297	0.1356458822
2298	0.1356138661
2299	0.1355990928
2300	0.1355841706
2301	0.1355688403
2302	0.135561227
2303	0.1355406089
2304	0.1355291875
2305	0.1355040776
2306	0.1354829062
2307	0.1354755338
2308	0.1354491567
2309	0.1354298126
2310	0.1354069981
2311	0.135382633
2312	0.1353574415
2313	0.1353447858
2314	0.1353131222
2315	0.1352928547
2316	0.1352759837
2317	0.1352632565
2318	0.1352406187
2319	0.1352271532
2320	0.1352062661
2321	0.1351869179
2322	0.1351749614
2323	0.1351518623
2324	0.13512809
2325	0.1351078725
2326	0.1350896304
2327	0.1350713015
2328	0.1350546827
2329	0.1350340383
2330	0.1350174296
2331	0.1349967673
2332	0.1349763447
2333	0.1349540329
2334	0.1349265664
2335	0.1349067124
2336	0.1348901609
2337	0.1348721167
2338	0.1348471495
2339	0.1348230906
2340	0.1347992847
2341	0.1347778484
2342	0.1347597051
2343	0.1347417203
2344	0.1347175404
2345	0.1347099402
2346	0.1346811623
2347	0.1346549009
2348	0.1346159825
2349	0.1346005965
2350	0.1345749463
2351	0.1345538919
2352	0.1345240886
2353	0.1345125766
2354	0.1344883023
2355	0.1344740078
2356	0.1344481337
2357	0.1344207012
2358	0.1343939423
2359	0.1343687072
2360	0.1343489959
2361	0.1343298059
2362	0.1342999143
2363	0.1342797649
2364	0.1342437238
2365	0.1342271135
2366	0.1342117312
2367	0.1341940593
2368	0.1341678237
2369	0.1341561895
2370	0.1341342307
2371	0.1341152101
2372	0.1340990128
2373	0.1340763647
2374	0.1340611022
2375	0.1340434245
2376	0.1340212519
2377	0.1340080865
2378	0.1339863993
2379	0.1339743028
2380	0.1339502574
2381	0.1339206865
2382	0.1339076936
2383	0.1338813398
2384	0.1338630728
2385	0.133845483
2386	0.13383353
2387	0.1338061059
2388	0.1337853134
2389	0.1337624037
2390	0.1337496445
2391	0.1337362946
2392	0.1337192296
2393	0.1336976575
2394	0.1336771029
2395	0.1336437673
2396	0.1336165042
2397	0.1336035583
2398	0.1335825001
2399	0.1335625763
2400	0.1335366296
2401	0.1335214059
2402	0.1335093926
2403	0.1334866805
2404	0.1334646654
2405	0.1334463388
2406	0.1334275291
2407	0.1334143853
2408	0.1333967832
2409	0.1333808655
2410	0.1333632205
2411	0.1333351935
2412	0.1333082954
2413	0.1332878049
2414	0.1332642565
2415	0.1332480823
2416	0.1332310151
2417	0.1332183683
2418	0.1332009448
2419	0.1331773236
2420	0.1331702721
2421	0.133153136
2422	0.1331344043
2423	0.1331192128
2424	0.1331075664
2425	0.1330940064
2426	0.1330801075
2427	0.1330652795
2428	0.1330381712
2429	0.1330139948
2430	0.1329985234
2431	0.1329873008
2432	0.1329691724
2433	0.1329519377
2434	0.1329424968
2435	0.1329143013
2436	0.132891439
2437	0.1328631685
2438	0.1328375504
2439	0.1328129352
2440	0.1327948999
2441	0.1327786523
2442	0.1327612435
2443	0.1327467413
2444	0.132734539
2445	0.1327220732
2446	0.1327057192
2447	0.1326927179
2448	0.132674296
2449	0.1326589585
2450	0.1326283278
2451	0.132608468
2452	0.132596771
2453	0.1325729684
2454	0.1325565695
2455	0.1325350658
2456	0.1325205231
2457	0.1325060239
2458	0.1324797837
2459	0.132462446
2460	0.132434571
2461	0.1324154095
2462	0.1324002288
2463	0.1323731937
2464	0.1323497839
2465	0.1323194658
2466	0.1323092216
2467	0.1322944247
2468	0.132282175
2469	0.1322579544
2470	0.1322289114
2471	0.1322167788
2472	0.1321988594
2473	0.1321820694
2474	0.1321624775
2475	0.1321437171
2476	0.1321336431
2477	0.1321270711
2478	0.132104103
2479	0.1320917595
2480	0.1320707304
2481	0.1320546935
2482	0.1320436007
2483	0.1320179162
2484	0.1319953242
2485	0.1319700372
2486	0.1319568904
2487	0.1319488496
2488	0.1319195451
2489	0.1318939672
2490	0.1318767875
2491	0.1318611279
2492	0.131850376
2493	0.1318324322
2494	0.1318001581
2495	0.1317602047
2496	0.1317445906
2497	0.1317301141
2498	0.1317163513
2499	0.1317048181
2500	0.1316903231
2501	0.1316676959
2502	0.1316577265
2503	0.1316400425
2504	0.1316125244
2505	0.1315923804
2506	0.131571894
2507	0.131553733
2508	0.1315342988
2509	0.1315169171
2510	0.1314921328
2511	0.1314596131
2512	0.1314341295
2513	0.1314104933
2514	0.1313888007
2515	0.1313668119
2516	0.1313337337
2517	0.1313200488
2518	0.1313029221
2519	0.1312874358
2520	0.1312707832
2521	0.1312544497
2522	0.1312365264
2523	0.1312158654
2524	0.1311901025
2525	0.131181104
2526	0.1311615255
2527	0.131140064
2528	0.131131144
2529	0.1311214429
2530	0.1311121823
2531	0.1310949436
2532	0.1310659731
2533	0.1310495161
2534	0.1310350273
2535	0.1310232456
2536	0.1310053179
2537	0.1309827525
2538	0.13096328
2539	0.1309458761
2540	0.1309273067
2541	0.1309069779
2542	0.1308857314
2543	0.1308566069
2544	0.1308352568
2545	0.1308208943
2546	0.1308026861
2547	0.1307809414
2548	0.1307533676
2549	0.1307417601
2550	0.130729684
2551	0.1307026808
2552	0.1306721102
2553	0.1306545522
2554	0.1306277624
2555	0.1306170369
2556	0.1305977262
2557	0.1305906408
2558	0.1305681846
2559	0.1305564768
2560	0.1305336701
2561	0.1305120174
2562	0.1305064108
2563	0.130488033
2564	0.1304639175
2565	0.1304486354
2566	0.1304257319
2567	0.1304166138
2568	0.1303758405
2569	0.1303629505
2570	0.1303175022
2571	0.1303005527
2572	0.1302799534
2573	0.1302613824
2574	0.1302394342
2575	0.1302304143
2576	0.1302100517
2577	0.1301879213
2578	0.1301657349
2579	0.1301506767
2580	0.1301314361
2581	0.1301144375
2582	0.1300910143
2583	0.1300662693
2584	0.1300407521
2585	0.1300241242
2586	0.1299972836
2587	0.1299832748
2588	0.1299553047
2589	0.1299156208
2590	0.1298885061
2591	0.1298701629
2592	0.1298417036
2593	0.1298269646
2594	0.1298159068
2595	0.1297864993
2596	0.1297674821
2597	0.1297514529
2598	0.1297345573
2599	0.1297055979
2600	0.1296876422
2601	0.1296535988
2602	0.1296407633
2603	0.1296196209
2604	0.1295969989
2605	0.1295806932
2606	0.1295611417
2607	0.1295428336
2608	0.1295317011
2609	0.129513684
2610	0.129499483
2611	0.1294682085
2612	0.1294396655
2613	0.1294172449
2614	0.1294044941
2615	0.1293811175
2616	0.1293622499
2617	0.129345444
2618	0.129325227
2619	0.1293133602
2620	0.1292911269
2621	0.1292758267
2622	0.1292533836
2623	0.1292338427
2624	0.1292179652
2625	0.1292020461
2626	0.1291841214
2627	0.1291608626
2628	0.1291452515
2629	0.1291266248
2630	0.1291112835
2631	0.1290854743
2632	0.1290796498
2633	0.1290560463
2634	0.1290381464
2635	0.1290084303
2636	0.1289799806
2637	0.1289648841
2638	0.1289333853
2639	0.1289130754
2640	0.1289027262
2641	0.1288854145
2642	0.1288818844
2643	0.1288678478
2644	0.1288560463
2645	0.1288368245
2646	0.1288057791
2647	0.1287861118
2648	0.1287695664
2649	0.1287386508
2650	0.1287164993
2651	0.1286995868
2652	0.1286850735
2653	0.1286722554
2654	0.128650681
2655	0.1286360435
2656	0.1286212286
2657	0.1286007414
2658	0.1285791013
2659	0.1285684895
2660	0.1285577693
2661	0.1285287369
2662	0.1285099659
2663	0.1284889492
2664	0.1284778105
2665	0.1284556542
2666	0.1284386088
2667	0.1284220019
2668	0.1284036587
2669	0.1283903406
2670	0.1283767162
2671	0.1283593998
2672	0.128333806
2673	0.128310538
2674	0.1282976284
2675	0.1282754493
2676	0.1282586723
2677	0.128240393
2678	0.1282251564
2679	0.1282074488
2680	0.1281897262
2681	0.1281710012
2682	0.1281483439
2683	0.1281299884
2684	0.128104883
2685	0.1280867469
2686	0.1280682079
2687	0.1280521822
2688	0.1280244217
2689	0.1280019055
2690	0.1279859096
2691	0.1279687417
2692	0.1279458797
2693	0.1279187253
2694	0.1278940689
2695	0.127884323
2696	0.127870923
2697	0.1278520414
2698	0.1278413931
2699	0.1278274194
2700	0.1278210271
2701	0.1277965304
2702	0.1277829734
2703	0.1277620168
2704	0.1277500039
2705	0.1277259947
2706	0.1277142727
2707	0.1277013649
2708	0.1276849598
2709	0.1276782306
2710	0.1276609049
2711	0.1276443807
2712	0.1276232262
2713	0.1276003981
2714	0.1275767095
2715	0.127555862
2716	0.1275327235
2717	0.1275102962
2718	0.1274827422
2719	0.1274604802
2720	0.1274248753
2721	0.1274059305
2722	0.127385852
2723	0.1273535217
2724	0.1273309514
2725	0.1273193237
2726	0.1272978196
2727	0.1272836231
2728	0.1272545186
2729	0.1272426472
2730	0.1272225277
2731	0.1272011323
2732	0.127181402
2733	0.1271581667
2734	0.1271433546
2735	0.1271174927
2736	0.1270985022
2737	0.1270767444
2738	0.1270618882
2739	0.1270396654
2740	0.1270154109
2741	0.1269948477
2742	0.1269714418
2743	0.1269590966
2744	0.1269400769
2745	0.1269185478
2746	0.126901203
2747	0.1268765655
2748	0.1268629636
2749	0.1268405102
2750	0.1268286041
2751	0.1268067428
2752	0.126782597
2753	0.1267655887
2754	0.1267384791
2755	0.1267218695
2756	0.1266945168
2757	0.1266766556
2758	0.1266610959
2759	0.12664809
2760	0.1266326055
2761	0.1266203752
2762	0.1265970185
2763	0.1265792374
2764	0.1265498847
2765	0.1265268401
2766	0.1265127864
2767	0.1265046191
2768	0.1264870532
2769	0.1264705222
2770	0.1264491664
2771	0.126438466
2772	0.1264204598
2773	0.1264006176
2774	0.1263873703
2775	0.1263704423
2776	0.1263547244
2777	0.1263316119
2778	0.1263116791
2779	0.1263019465
2780	0.1262809964
2781	0.1262576494
2782	0.1262425476
2783	0.1262318903
2784	0.1262120517
2785	0.1261937747
2786	0.1261810599
2787	0.1261610237
2788	0.1261409796
2789	0.1261264244
2790	0.1260957485
2791	0.1260781849
2792	0.1260654113
2793	0.1260355711
2794	0.1260124903
2795	0.1260080398
2796	0.125989545
2797	0.1259683889
2798	0.125957262
2799	0.1259370309
2800	0.1259191861
2801	0.1259073149
2802	0.1258899484
2803	0.1258776498
2804	0.1258631533
2805	0.12583723
2806	0.1258169021
2807	0.1258090771
2808	0.1257973564
2809	0.1257896811
2810	0.125770834
2811	0.1257521466
2812	0.1257252448
2813	0.1257150794
2814	0.1256950795
2815	0.1256836481
2816	0.1256664589
2817	0.1256554858
2818	0.1256419043
2819	0.1256181259
2820	0.1255967411
2821	0.1255849515
2822	0.1255656987
2823	0.1255490113
2824	0.1255303449
2825	0.1255180428
2826	0.1255015147
2827	0.1254817685
2828	0.1254671693
2829	0.1254637508
2830	0.1254489287
2831	0.1254373033
2832	0.1254228061
2833	0.1253964682
2834	0.1253841609
2835	0.1253587111
2836	0.1253440767
2837	0.1253261733
2838	0.1253135782
2839	0.1252943704
2840	0.1252806253
2841	0.1252567481
2842	0.1252507362
2843	0.1252335717
2844	0.1252149286
2845	0.1252069552
2846	0.1251867825
2847	0.1251746287
2848	0.1251619093
2849	0.125135418
2850	0.1251138363
2851	0.1251056141
2852	0.1250905231
2853	0.125075648
2854	0.1250540643
2855	0.125035635
2856	0.1250119945
2857	0.1249933414
2858	0.1249762572
2859	0.1249541054
2860	0.1249390898
2861	0.1249191836
2862	0.1249083918
2863	0.1248949601
2864	0.1248744812
2865	0.1248618514
2866	0.1248385445
2867	0.1248225314
2868	0.1248021596
2869	0.1247838638
2870	0.1247673365
2871	0.1247463733
2872	0.1247216481
2873	0.1247004212
2874	0.1246911142
2875	0.1246813686
2876	0.1246631179
2877	0.1246390111
2878	0.1246268989
2879	0.1246124534
2880	0.1246108611
2881	0.1245973792
2882	0.1245845219
2883	0.1245701822
2884	0.1245546364
2885	0.1245432256
2886	0.1245273031
2887	0.1245158711
2888	0.124502854
2889	0.1244896677
2890	0.1244798056
2891	0.1244557743
2892	0.1244294192
2893	0.1244090268
2894	0.1243954364
2895	0.1243785634
2896	0.1243606694
2897	0.1243472616
2898	0.1243406964
2899	0.124328489
2900	0.124291851
2901	0.1242804915
2902	0.1242600598
2903	0.1242464289
2904	0.1242289356
2905	0.1242096267
2906	0.124185506
2907	0.1241723801
2908	0.1241620365
2909	0.1241560006
2910	0.1241355776
2911	0.1241194294
2912	0.1241014776
2913	0.1240858053
2914	0.124063495
2915	0.1240462974
2916	0.1240253499
2917	0.1240093845
2918	0.123985762
2919	0.1239654418
2920	0.1239517028
2921	0.1239415598
2922	0.1239347079
2923	0.123921846
2924	0.1239070495
2925	0.1238903305
